Gene,0 - shot learning mean correlation,0 - shot learning correlation stddev,1 - shot learning mean correlation,1 - shot learning correlation stddev,2 - shot learning mean correlation,2 - shot learning correlation stddev,3 - shot learning mean correlation,3 - shot learning correlation stddev,4 - shot learning mean correlation,4 - shot learning correlation stddev,5 - shot learning mean correlation,5 - shot learning correlation stddev,6 - shot learning mean correlation,6 - shot learning correlation stddev,7 - shot learning mean correlation,7 - shot learning correlation stddev,8 - shot learning mean correlation,8 - shot learning correlation stddev,9 - shot learning mean correlation,9 - shot learning correlation stddev,10 - shot learning mean correlation,10 - shot learning correlation stddev
PDGFRB,0.051340273175199146,0.1805791510792806,0.10200745598073338,0.19987004342092607,0.11604056992427653,0.20809528925999665,0.12170274340368858,0.21690146066144977,0.141438472018726,0.20578114234060343,0.1324458225770535,0.2389104696721904,0.11603089155095896,0.22843673768696185,0.11938350397882358,0.24237214124063156,0.13979343435033212,0.24254308525652912,0.1651369685101017,0.2525925932945049,0.15842381602521774,0.26596341592435496
NFAM1,0.17089896974292737,0.23256628945874072,0.15407157553389927,0.2316148736398822,0.16637171777934132,0.23921173169768387,0.1352379643045473,0.2662687317245853,0.15002870719842892,0.253281597071192,0.15532219162517213,0.23840137726273794,0.18083632911616768,0.25586643135439296,0.1602344497853219,0.2599733131959166,0.15509383766418733,0.2954599026634551,0.16060542152887652,0.317128659223234,0.1573590340621753,0.2592275000581988
ISG15,0.24311197313389235,0.3049319441692653,0.2515085394064881,0.2720229411246344,0.2535849209817138,0.2639615346284122,0.2736862260452493,0.2587288459888956,0.24851502091920935,0.29072407374066533,0.1996742645457282,0.28918331689783167,0.23901694488491798,0.2849266557199514,0.2570601455424076,0.3235377904737176,0.26104791959516993,0.3037166934576232,0.2187883115730202,0.3401659880024818,0.21676905948806163,0.3658074898886204
SPRY2,-0.00620606173331029,0.18779197960844923,0.014258489034988792,0.20408118491865002,0.020025564456360893,0.21099600662429363,0.022957132081038598,0.1777046850571129,-0.00938411205106338,0.17660940873349748,0.025013849643081645,0.183924562962327,0.015139143553106301,0.18472073762212599,0.03451907730467804,0.1839653029599847,0.06002943090915966,0.20543078794611327,0.052108312607802576,0.2425800871842223,-0.037081129961031155,0.2557140596744995
CCDC172,0.04625101321361287,0.20264605647645595,-0.005558459208473217,0.1847898389437674,0.01928214324567238,0.1919094704335184,0.012163555236601512,0.1895739472143671,-0.008651399248940369,0.21586777029198576,0.010606926074472632,0.2080236068338565,0.01784212666587895,0.22550947375554092,0.03435306550765636,0.22759360361567282,0.013192913978572009,0.20172016629862624,0.01006774796204866,0.22725142186526784,0.002068070052805442,0.2430597359706984
FZD5,0.17395173997380647,0.20384307808846341,0.1597083040121904,0.2347763972074419,0.16950112747299065,0.21856542567783951,0.1842021007258399,0.23064545012345417,0.19490727239033506,0.2417888466493633,0.1975687999549604,0.2420338142649519,0.21693269252639266,0.2649024955394007,0.25786621366820706,0.24751623636646378,0.179527887395531,0.26677935077806253,0.21208899170582218,0.3225829336894167,0.19481193435459948,0.30557098538749367
CSF2RB,-0.012576024980065579,0.2756209481460386,-0.036891951560659816,0.231365202240138,-0.028781576005971834,0.23909661654840647,0.0003236235933135632,0.22304748585518785,-0.0020900702811747617,0.2245430084396291,-0.009495074746921342,0.24669263765785995,-0.013250304748454742,0.2385259476702888,0.005097663207643419,0.22446556452050784,-0.026372297457726776,0.2572196447620652,-0.012332250054022127,0.28126583849469655,0.0003693329244990996,0.28029961334367204
GNG5,-0.017090255226590877,0.19127469006758716,-0.032003785917210634,0.1619722867159451,-0.031661773333377566,0.16659435270221282,-0.010281501687045306,0.19600830183477744,-0.01858500287005864,0.2078836598784912,-0.02100126210329229,0.21379759192810582,-0.04547127353609657,0.21712512455575628,-0.043096770015317254,0.23040203579896565,-0.006337055955756088,0.2474658305247912,-0.018627917085691777,0.2247513286771954,-0.022511297516032595,0.26626757354920805
ATP6V0A2,0.03087873562936482,0.30478904861881034,0.02283627003368489,0.3110912371373787,0.03864290440339025,0.3093980345664105,0.037484353935481024,0.31940693273721826,0.04962043420502635,0.32853137881527866,0.07482438821002976,0.32820819957221414,0.06441331946462177,0.3519857338838272,0.015047841376543504,0.31820962125033136,0.02501403503874391,0.32695679467917715,0.07523019007254089,0.368582729592951,0.09739729622421608,0.3783291641863848
QRICH2,-0.0033433060965220134,0.14372659095265364,-0.011969695136991828,0.1724240040485467,0.01239093063500298,0.17186694736214442,0.025925890737846236,0.1784226660768911,0.034512266595189724,0.19193441893439064,0.041555136370720724,0.2078145656159388,0.021122754020903533,0.21295286868492286,-0.005735929764870283,0.2407779505186383,0.01283682189031923,0.21830165035770174,0.033876087739298934,0.24893270360033293,0.0005789112239831032,0.2467400524247752
ARHGEF1,0.10763250533357789,0.1995518092817141,0.11878346742148092,0.183109166617226,0.09662896952883439,0.18570698913144815,0.11323685260999389,0.1978697843108634,0.0906737270942757,0.1980325000988973,0.10548349697883067,0.22243236156643004,0.12284042793433525,0.23577975549843225,0.14519415554626422,0.2387140750345249,0.07885572824128123,0.21526301145360688,0.11220645887166253,0.2664502175672635,0.09994827506168792,0.23199105586383123
C7orf25,0.10128096574794523,0.2744170082688063,0.09439112322171381,0.23858835015804905,0.08844909234945231,0.2705676872251153,0.11147020761482392,0.2508773638931835,0.07215811913203327,0.2785956709139007,0.1080754349455141,0.26828508884594876,0.10333653895067887,0.2711420330432841,0.11529267967524794,0.28444746244994557,0.131754782657022,0.2847130719581351,0.10233290035747344,0.29495580853795916,0.0943390594072813,0.331781325599418
IRF9,0.2756219318779003,0.11485530587442463,0.2667546149003484,0.14133546581334225,0.26783364751403965,0.14898772094879556,0.26066945409540954,0.16032450932150688,0.272325066830363,0.1547530731872777,0.248116792219261,0.19665711561268093,0.30048534560592893,0.15527258877875,0.2955993464335373,0.21188101945567803,0.2984029572776776,0.20392816810207237,0.30051081018307724,0.21587937549786876,0.27229398575503166,0.2631185523121794
SIAH2,-0.0031663502072322627,0.1948850695974848,0.007599160864277935,0.20414559175883712,0.015383351339209383,0.16990972183475445,0.04566466691709352,0.17878463064468944,0.0367393691811882,0.1952263944631649,0.04069182167214836,0.19082239908624343,0.04860662020315717,0.20702949392782605,0.042882008113061594,0.2141408964304356,0.02117579790129487,0.19269452183035415,-0.015863831938004076,0.2352428340746698,0.04011428892816991,0.21746499992612903
GRP,-0.026882571532028828,0.18815732504113444,-0.04347957516001432,0.22274287881543878,-0.023036043778294196,0.21472281172869218,-0.002487704567512845,0.21130625215667176,-0.01869698650468538,0.24921579543214262,-0.029056013958181092,0.23671082599000054,-0.021704966971838137,0.26995719983294936,-0.022651647431525177,0.2622771796016755,-0.036282085269837075,0.27763030078099044,-0.008461153847682522,0.28966028407880123,-0.05522391350743615,0.2383626112716209
ESR1,-0.0018076273967348516,0.19171936057193242,0.015205319179473263,0.22074169191723292,0.020253663192560056,0.25498025424473136,0.06383669862974138,0.2798418413935885,0.04653035674087828,0.30074226975393054,0.06799577432200322,0.3047851150613896,0.019963555389973107,0.30339810656405214,0.07696858314121365,0.3298391993439634,0.07216956742624188,0.3303344594348481,0.0664382845380987,0.3505642650458173,0.09929965429854393,0.3668605414965611
JAGN1,0.15136147692360277,0.17596569522105987,0.157131750625679,0.15991822308399242,0.17303306012713543,0.16794129159537,0.14312768328604752,0.16811794350372825,0.1348125465718414,0.17313787602518138,0.13770506043625488,0.1826542183184497,0.15528604893323053,0.19288513199552973,0.1970258013752799,0.19381272704398134,0.1857660666537237,0.22828034862516652,0.15422161970126913,0.21393540367216543,0.19796819791455855,0.23492886829040574
ABHD4,0.10218436068761569,0.2533885983656927,0.12179135011765022,0.2590578449197489,0.10014419887488321,0.24586237203015873,0.08719005844171723,0.2362992559692227,0.10657092591011397,0.24618776634720302,0.10433024393867761,0.2442776453718123,0.10794020786475055,0.2494926613739518,0.08946038901313284,0.28048839218929006,0.07214040423675774,0.26192374841942256,0.08989848955111297,0.2694009579086076,0.06896159477081187,0.27506261683615957
ZNF117,-0.0012641456066074918,0.21117707613513972,0.026770268531373695,0.20021828063945993,0.019405123391774408,0.21414372056490816,0.03237705665966894,0.23002796948255738,0.03516037159112717,0.23572101939706572,0.01857858385725747,0.22343777375790816,0.011221054373190946,0.251447191295935,0.05436446207668487,0.2794619712582226,0.0357403891922826,0.2611788560732235,0.05382320063779786,0.3000264406548788,0.06254775671158595,0.25873171052961125
POU2F3,-0.1559068859718325,0.23999771051049565,-0.13049044828388692,0.24422015165812175,-0.09473096728794667,0.2363898187526519,-0.09254426594214983,0.2414325501622346,-0.05863572080091227,0.2550837547104515,-0.10379002728046817,0.22138339387968864,-0.05447834624049881,0.23449925835365143,-0.0591782563362091,0.27307121452196326,-0.08229578617047739,0.2935502213818493,-0.037222306699665954,0.2917191858387628,-0.09035756410495613,0.3102402828900862
VKORC1L1,0.09851741391174633,0.18761189881387216,0.053255816793552485,0.20908460164613193,0.09993391476285252,0.2220020854739078,0.06278727585224095,0.2167873261562218,0.08109549115082902,0.23248853737990344,0.05900595130478867,0.2372876551130465,0.05094999153370994,0.2508320060936367,0.08557262283643448,0.23665020579885113,0.05718978835621605,0.2746181519162899,0.08553350491450808,0.2663527048543893,0.03574711576342264,0.2998577854362541
HIF1A,0.16916108712710787,0.2074671166789382,0.1597632422585697,0.21613843218721424,0.176688944041582,0.21235804499654937,0.18339630936943438,0.19149928497718,0.17299120811498953,0.20991567946199968,0.15988015304935366,0.2111014137335805,0.1665037751415168,0.21629058922490976,0.15292738770555311,0.23231014123596458,0.150476461074018,0.23827521186083436,0.15394751487219244,0.27157617984118676,0.13009448027139606,0.30000865580402314
CNOT6,0.08451727452927042,0.12109748548699,0.057266905700139405,0.16917804811614565,0.07059923708129016,0.16411488310520522,0.06244828964232044,0.1819458194717056,0.03473098248361213,0.20134933370156774,0.08849653990225084,0.21196109169428998,0.08167018615128457,0.23183936883380735,0.0740215774958473,0.22422727584404076,0.02632238904169445,0.23106787302345821,0.06643753974445676,0.26119619387626497,0.00559626905571217,0.28493428986672326
PTPN2,0.006588411508253524,0.2287159031176421,-0.01807946733295042,0.16275434638384315,-0.03831293218515301,0.19622102365651087,-0.021808155554785293,0.1948993328863816,-0.014871999822285289,0.1854986537502712,-0.010349661568227234,0.17093552327993916,-0.02525447787605466,0.20544518993935898,-0.013505493328074753,0.19344225856659114,-0.025573438864500187,0.20546214205155483,-0.009623768184830423,0.23005986846165516,0.0182144219706378,0.2340559266585291
PNPLA8,-0.010813376154183664,0.11184996376533797,0.007157861631179059,0.14087482994939526,0.01011900030457312,0.16762308335674186,-0.005092375026360272,0.19119730797255768,0.007511992768326313,0.20263060228609375,0.041335292436204825,0.22202010149017481,0.009298383836052434,0.20811018470526457,0.03334210348085264,0.19309301593595243,0.03269355312074583,0.21373487482699158,0.022273838061176353,0.24300591961060697,0.02953724783907124,0.24618004173584043
BAMBI,0.2120349558833906,0.2763777150640022,0.21531182865844614,0.2918967871064905,0.21941669800129035,0.3024641745880813,0.21033489089537225,0.2940450986811112,0.2162610960842784,0.31212535630252997,0.2270231314900461,0.29284855762587086,0.20279987600756647,0.30674579253085266,0.19981683287043575,0.31453550953977166,0.2519840878548519,0.3160131358472528,0.20764423184662395,0.32784276851843724,0.1885829556956178,0.29940904336224317
CCNYL1,0.09113368743899537,0.22260930590919845,0.07851728530401743,0.21536217067070126,0.10381032777836292,0.23605551200094332,0.10944858624445128,0.22314876027681707,0.10197055969804944,0.2569102000884853,0.08603085268826371,0.2505824034444937,0.06153761742153957,0.26390020443093426,0.0731266417577887,0.24383715523709618,0.06500645347899603,0.27386888820616023,0.028085504347544678,0.2850575861201061,0.07302358947552358,0.31196509319183174
NR5A2,0.14455069819310537,0.12601053277455387,0.1313149148702753,0.15536274919728554,0.12229999109738826,0.17840742430323525,0.10303614335258487,0.19653001201914982,0.1274047925350374,0.19566760632055544,0.1243448969539232,0.2402964950587102,0.09544937789480455,0.2493212308818814,0.1260099910541159,0.2551306398394944,0.1194471753275539,0.2566617623539946,0.12822679686881103,0.27832782386053784,0.11072905287228459,0.31288858498183875
EME1,0.008323538589232397,0.151254660902018,0.037630138795845286,0.17334875857217896,0.05255040421032493,0.22270465298613754,0.05804052988078294,0.2023328788451188,0.039086342120429975,0.18459207061723393,0.05284072971754804,0.21511436420406613,0.05743328057991605,0.22141378420261315,0.0471963907830277,0.23291181930024168,0.059335752477075496,0.20648873793728917,0.06896619099313422,0.22361916962534703,0.06063530300658653,0.23637040889371114
SRP54,0.2384681446702949,0.18125945449666706,0.2503211704811842,0.1813994054777072,0.26525905722765414,0.1551302802027761,0.2654562091308125,0.18893753029858068,0.24345951114836717,0.21544918661369103,0.28910762980901433,0.19091281277372202,0.26960625180995146,0.21594557408229306,0.26979514001529975,0.19902477235890026,0.24238246423333115,0.2028605955871095,0.26689719930860767,0.2324795730233757,0.26973143473388983,0.2880358471885262
SF3A1,0.27463669854532763,0.16122892678984826,0.2433600635910643,0.1985881353097687,0.21404616531328305,0.21713067391796198,0.21743595628521048,0.23216986959353494,0.24053923028150198,0.21832475602670984,0.2392368833084514,0.24213627274102104,0.22119268706193324,0.24615439812316053,0.20915662383542896,0.23361370845826726,0.22741507286863433,0.2528221190262288,0.2327432063946511,0.256336755190905,0.22623973981097137,0.29564729163294634
MCEMP1,0.07061529232105725,0.26442769990414144,0.07471688919756568,0.21146677527001037,0.0908283318537886,0.24626664018403802,0.07146933144502329,0.24930505779799833,0.0928240374687755,0.26452828606760487,0.07749883697248844,0.25427554784736045,0.09382066592134665,0.2405239214302681,0.059822296602088494,0.2504875021218931,0.06814329556840303,0.26276205256176144,0.1102484218183076,0.23117002393340877,0.10701924493214561,0.2854910670941445
BCL11B,-0.08032146117644769,0.2281735143517135,-0.012410724100439072,0.2118254486182414,-0.038314096725276504,0.20714509442056273,-0.021086205661760917,0.22546494312313123,0.0004996374906831625,0.22366819774889884,-0.03379440150397684,0.24113017653080884,-0.004053025953970103,0.24234235839049,0.042815028973021314,0.263112219342439,0.017334683154859053,0.2512282824057241,-0.012823566713223914,0.2829496731483938,0.003808726841216739,0.2746131759249793
TM4SF20,-0.003774927324964087,0.2423664973513293,0.0151132521043001,0.2277054538249829,0.015726786626227823,0.22688188391209665,0.01844766415547367,0.2360613508221568,-0.005191027162000072,0.24365676362120267,0.01088403308507954,0.25902806434496106,0.005760789324747168,0.22414899665648405,-0.004389034999299606,0.26173647130640515,0.010921431748901492,0.2564076670057982,-0.01073539810109089,0.25860790619282015,-0.006110970778055317,0.29928757299349923
TRIM41,0.03679274831532588,0.14738247564673274,-0.004891590576762377,0.16951714255097672,0.007357544618919399,0.20147666679582632,0.02839109171682847,0.20526731617044724,-0.004260860931006987,0.20812720037259452,0.011017199818769715,0.20278998734378675,-0.005017533123762807,0.23465922490229554,0.026739571739347625,0.20150421211884123,0.014038151670586568,0.2686257917733146,0.03078985464107825,0.2597858094247995,0.02061255106356561,0.25397546710634455
PSMA1,0.28021767776911644,0.28088179800342344,0.23893814695225152,0.24974325056758614,0.2330561185703214,0.26141306854589635,0.21206071762177692,0.28216876396448315,0.21718559898784418,0.27974590617888256,0.2264710324177286,0.2969847990890621,0.238140524942453,0.2510265297386027,0.21930535355493538,0.2699496729184058,0.20504284540018589,0.3151176405790639,0.2145552868250849,0.2880443440845161,0.23894532667890678,0.28891724481634495
DSG2,0.18096219919035075,0.15393619816290377,0.15969393717011143,0.17028008094494743,0.16900248742762836,0.16606805076147457,0.15452131736788643,0.1936403743408543,0.14064842152889687,0.1825215415379765,0.12988192994961353,0.22481109815146458,0.13788388511514862,0.19493279272512382,0.15437348442043905,0.18739289263831688,0.15607206786128747,0.2090593205820856,0.11031309892709863,0.2161631904950864,0.18155189657915669,0.30145799336401957
ADAM10,0.14706933809976344,0.25459362013058096,0.16015581153211178,0.21124434283551688,0.17761329616067106,0.21147755615112063,0.17872798285490965,0.22817510346742273,0.14917933302858602,0.2102919390262026,0.1621940486698957,0.21156123620704412,0.15860547971973243,0.23734388017129496,0.1829991794442852,0.2403832183111442,0.16348807582859004,0.24274908108396007,0.16677510554737007,0.2618973687463729,0.17532345786813347,0.2581612007786645
ADAMTS6,0.018253172366916707,0.1726831052023303,0.03192807583734979,0.1410577467379211,0.042075241925754264,0.15528242504533377,0.037292125904073346,0.1732937307785032,0.02621443222103041,0.18836146544639198,0.05143467235795922,0.20137617770181268,0.03428125685838463,0.18976539924439384,0.08334035467144738,0.22440332335354593,0.07365600213482437,0.22826401443377112,0.07050427644222969,0.2142207378383226,0.02462378251224852,0.2529793780407671
NEUROD2,-0.06622620367741135,0.19178886630196237,-0.04677500699717834,0.2228628273957534,-0.05100934901262684,0.23133689584331454,-0.05238229300478147,0.2243790082978252,-0.021647910539423477,0.27889785153405755,-0.02334279647484729,0.2815423305234726,-0.062322928474271455,0.2516586809255515,-0.036776500789702495,0.27894839889806766,-0.050609674287933865,0.2666401664220784,-0.021713511674861127,0.25065588114754134,-0.04842505119935948,0.3208107182377281
ZFP36L2,0.04410261768848243,0.1835481624591254,0.02959054661812615,0.1861181143081523,0.029132405028615953,0.21912093595933474,0.0554123151222025,0.19589845900728345,0.015396162089549258,0.19816680329291284,0.03634942126585901,0.2011958521274017,0.02100043500144508,0.2054741933718863,0.045734497263177534,0.23140916497643518,0.019831713526100834,0.23508710313116077,0.07835474414066555,0.22755434413045947,0.036393962578555254,0.2794722620247994
CEBPE,0.1451845529666742,0.20627862075670597,0.11067804895960077,0.23076233040529964,0.11649216345892514,0.22453462289745504,0.09420320932402851,0.24110373352505568,0.10942386007703349,0.26068163974890984,0.10121241115085355,0.2440162359436341,0.14093137681081416,0.2579777645199079,0.12945662394046475,0.2585716598210073,0.10083354217552072,0.2695128023088332,0.1568224642603784,0.2944122596142187,0.1501531778953297,0.2939601040722116
FOXR1,0.2140503292034425,0.28897578484125586,0.22254159534573925,0.26700794599536387,0.1909242914858383,0.25131955931616523,0.19053620889025027,0.2672924194044134,0.18567664458488486,0.2647678440415019,0.2005789668939867,0.2601978555068255,0.21843932802619678,0.2587672562136438,0.21040543964411726,0.26665824588246967,0.22049354717127437,0.3007177142245274,0.17665647724695008,0.28602622060002814,0.1722974070180256,0.2806332599906957
C6orf136,0.09848620666410797,0.24402998260651917,0.1355668951995076,0.23198135251947985,0.1511956830894101,0.23885114060000182,0.11712902262299622,0.20506573615687285,0.13396216167163147,0.2262639776778287,0.13767308472829692,0.23077565042018136,0.15444835997579906,0.24126966165742722,0.12415516115218661,0.23409762678776241,0.13304167893534327,0.23654106222506124,0.16141769620420895,0.25983168021419917,0.13643264468478128,0.2731282742185554
GP6,-0.0009054845073365836,0.2799724225257112,0.028831689425250873,0.2821272525169989,0.023935493383241545,0.2857894993706524,-0.005727780417308867,0.2896975122458328,0.0535829986389394,0.2639663553227161,-0.004460001073321244,0.3154010400311655,0.02813746649583787,0.31300309562919376,0.04962608576959382,0.3027803900916962,0.030343630539346612,0.28070066682425165,0.00900401184055697,0.3358887432291522,0.005111473727546329,0.32271581310815617
GNAI2,0.08972097736184073,0.19329196660196715,0.10379321687303686,0.19281242600212656,0.08431651098104091,0.15278659341454598,0.0805347403791641,0.17825579891678472,0.06540445269882555,0.19446088087050775,0.09528341371213263,0.2000302142237556,0.07626853255030222,0.1836634227361362,0.09344549275146201,0.2437881361921181,0.07985343754263691,0.2431709508262873,0.06800532698763118,0.2098532888990566,0.05408263661454316,0.25630927014132526
FABP12,0.040173223819915234,0.1656600328790945,0.04116695531676426,0.173591763833053,0.035140531922141414,0.16130602017034223,0.06583825620461337,0.16176820908981915,0.04815163946408017,0.17034306667999127,0.0390087333374756,0.1805169865894263,0.056676548191823925,0.19289234146029113,0.04538319233552695,0.17678825662477396,0.05880425027498272,0.22616539854779016,0.05392522511548179,0.22360797668182936,0.03515446225257311,0.2840496632657711
POLR2A,0.3059858862810425,0.18525038217563286,0.33001802283802556,0.19661853072450333,0.3284222747411285,0.1753439073468995,0.302999060070931,0.20915216114412558,0.34539345517601877,0.20739138234199228,0.3441805537011579,0.2254287991651099,0.3107804948359168,0.2268561535541442,0.3175561806758814,0.2590185468492859,0.3218360697263722,0.25541551218577796,0.33798327006463363,0.3004844928129858,0.3285738011460766,0.2742440377084152
AGFG1,0.08704745527593938,0.17337476145555808,0.012622498581445452,0.1558847551302214,0.041913637674077235,0.17876957556203724,0.06505251072513314,0.20204860744480418,0.0323934584765729,0.18656098441344754,0.01535545846175726,0.2427088700170445,0.07635665248025557,0.1577347776957234,0.03489703610416506,0.21633743768832706,0.0495609495910404,0.231127289311398,0.020676521336171778,0.23355763729595438,0.025809074040722267,0.25609788387453525
SLC1A4,0.03238992730846891,0.16740174968974755,0.09014377574337726,0.19082551415492513,0.09039929981583086,0.18194815500490655,0.04659607236748861,0.17783873640561074,0.05605969721897048,0.21650393324925518,0.060306478892696455,0.21495949460737507,0.040551022472858585,0.21135020178840053,0.04077902653824529,0.2056681976006757,0.022776590661453912,0.23891728964107398,0.04272314887065423,0.2470955959245721,0.0350864738193617,0.22812024146459658
HNRNPK,0.1644779061860618,0.2228841413828563,0.17265711159740482,0.19344234338737093,0.18976223446119678,0.18099550747719806,0.1778273678565486,0.21564427215651838,0.189152243171445,0.24252772564678182,0.18831615155025708,0.22299622061000773,0.20152043848266943,0.21000827079533052,0.2195572700340867,0.25373834902350256,0.21916707188976958,0.2576418079718414,0.21330012182269806,0.24872953219357644,0.16366405305950468,0.2845548387550407
SLCO4C1,0.20399254045295137,0.29375941581907616,0.18827870184222123,0.27661187536430215,0.17257518885955106,0.2847411005815156,0.19684331704537233,0.2932164372216138,0.19062656343208695,0.28185172290258387,0.19066312704847346,0.309942496680391,0.2019154319749151,0.3103961661092607,0.20346781623818616,0.32229019242423373,0.17504508990356346,0.3441881021795618,0.15736845305616604,0.3354131032412675,0.16605233206773995,0.34576207660287783
NWD2,-0.005818156996190626,0.23044595275778537,0.003182014899075117,0.20615032746112916,0.004019565763924166,0.21335975457329245,-0.008744101702418574,0.2181364049644743,-0.019989014873665324,0.19241877627802909,0.018979698611274957,0.20406933530387897,0.03858372019501125,0.23087964834243113,0.023687530860389425,0.24930105490712154,0.03438524064018122,0.24977374992923276,0.0026712153166049014,0.26723215947540774,0.03568542203344814,0.27636269238214617
GOLGA1,-0.1016617625470575,0.250716934025059,-0.11200292049516564,0.25064190949247117,-0.09773556667272348,0.25505220374608395,-0.08775684586786715,0.26668250280188277,-0.10532432391234577,0.24731530729363604,-0.12620958135528984,0.2541238078506626,-0.0583031970014372,0.2535862772076135,-0.06651394255402454,0.27702970723406023,-0.13157512160248153,0.2772291851831045,-0.09625921964348275,0.27481830645609534,-0.09286631406651157,0.3047664925329938
PTPN14,0.3443642494231968,0.21372295964562824,0.3494693775071928,0.2063711149865777,0.34847630740070784,0.18954718031957132,0.3383082818318631,0.21374704859472868,0.3216270434436675,0.2330935416719072,0.32215063820046724,0.2046571498457016,0.32780411000257803,0.2083176874073827,0.2991252304813442,0.22552451743479263,0.3219479961836733,0.2515837118895485,0.30315350857204915,0.26296854602566655,0.34023218753755563,0.26450486316443905
TES,0.01261327487045507,0.1428433332860982,0.06749419532531174,0.17958679840515113,0.03188462882710062,0.15572954745374792,0.045358099525005684,0.20569034640567888,0.03217945889363961,0.20459967730410558,0.009525262410736172,0.18165325472058594,0.016896600452963546,0.2196597034820766,0.034315696962095264,0.22503499866504675,0.04016739539755699,0.21735258203832827,0.08155154565120475,0.27463441522717624,0.05420694184330614,0.270900450236881
PPOX,0.036997607142296905,0.24310032950078728,0.012928219186413414,0.19347302657943757,0.002531282963367783,0.1767204874946894,0.0116955410657985,0.2225869071621517,0.017856144586828878,0.22657129246210145,0.005324251966243822,0.21558891177017941,0.03207228066664158,0.22798479721488998,0.0216123892803791,0.22416413306591246,0.00624723776022494,0.25791087689197223,0.011641202047821118,0.2612870423612259,0.048889691996053725,0.2502909035034818
UBE2U,0.06775319105368574,0.2468381121555311,0.06212537533186503,0.251330038673246,0.08523696572099669,0.2651787250637159,0.10594031228337711,0.2490478935582295,0.0753800996526008,0.2658320956687057,0.08246926791862054,0.2560942264069829,0.10969484899109291,0.2369602372647532,0.07761878207409002,0.24482316400947274,0.0865649335939717,0.2760075992261455,0.0738026222669477,0.31048268883527436,0.07830091827936912,0.3109155828228771
FAM135B,0.1385950052576619,0.1584414443304461,0.1602776558197388,0.1338945944543005,0.1626657248038546,0.17409439652229905,0.16348818277249447,0.1739998907986333,0.17642120727007488,0.1664812069933295,0.17186343587860817,0.20617859391659527,0.149103732302447,0.2071314583616148,0.13362024299195344,0.2164548067341638,0.14785904615150228,0.21193244204504175,0.16704102938522922,0.2032969320376409,0.1541956027394859,0.24027158957050682
ACACA,0.14829795249315955,0.1344040597417849,0.09154238574865098,0.1898293471397216,0.11155899993146864,0.2083153252043989,0.10361870125631455,0.2517567948731965,0.10215368283694037,0.21530057855563148,0.10779327865744472,0.24601097479191653,0.11202280852630343,0.22506911717923087,0.08635669375613843,0.22890753661145466,0.13834729158170522,0.2523256724197031,0.10720744577637259,0.24823673842968932,0.1188080553827157,0.28857698403093623
KLB,0.055704070969837385,0.21733001694583567,0.05748610254757368,0.22119954159869046,0.07198698382252065,0.22954987570422214,0.09713225738373854,0.2196573067705922,0.06383278124134781,0.25895073713705763,0.07429989553447232,0.25591702592358206,0.06388556192798277,0.27095085599404184,0.07163311734716803,0.273128680683388,0.09400142567820503,0.2794353142997825,0.09767371606865988,0.29928428750224684,0.06868293395316427,0.2844294901671112
MS4A5,-0.010604067799465778,0.126444995719781,-0.003827318949517393,0.13246254018150677,-0.016145822882556764,0.14284063946922104,-0.028378602938013767,0.16186106550222634,-0.016481888971178204,0.1527855319547749,-0.026902220571733585,0.15935332090789417,-0.0034525869035700856,0.18515452939423377,-0.02872641116911317,0.1958965304213213,-0.023251096408482625,0.19891976852564094,-0.019449146942367455,0.19380482092312626,-0.02115419257413515,0.25047835381702566
BANK1,-0.0719464048129224,0.1843773448814405,-0.04333387391699257,0.18439319165202492,-0.032938864107328075,0.16998947016363547,-0.03487572275921629,0.176445021563448,-0.0007123195659433027,0.18688361875446316,-0.037184587655024484,0.20787991807329492,-0.03177490685264085,0.24073908026852248,-0.036614155700779055,0.20229767894349443,-0.033616826852737106,0.22988265540200695,-0.0031496363745568867,0.25710879428126066,-0.061184946510450346,0.2557817495447078
ECHS1,0.005858618622667755,0.19090938397283286,0.012962241999212686,0.19400654900337075,-0.01292513445863736,0.20889674003158842,-0.01120829717840201,0.24645419770397473,-0.028458955371452183,0.21210533262146994,0.009419001752020607,0.24393210399544926,-0.013615464439519123,0.2292607815540091,0.007720939896842408,0.25521289093592003,0.008358836954060454,0.250827842757773,-0.08783049182147977,0.26244604318987685,-0.04995961495534752,0.25685442061531705
PTGER2,0.2129176222919127,0.20997005834831703,0.1939411934306815,0.21680138187231612,0.20506305791064813,0.2301180226986265,0.20915354158181393,0.27784964550532226,0.18420231389416725,0.2686919031945342,0.20519088352009904,0.2679684992857371,0.2001068594845734,0.2833385772378836,0.20213960307801399,0.3112320966144632,0.15945671008378245,0.3112360353339481,0.19151870505962784,0.32518235893751624,0.17369697922848365,0.29449626400456386
MSX2,-0.024632945670592928,0.3443544966686784,0.020967912888269765,0.270280338568307,0.025419596945516303,0.2569857773759567,0.03244985799886535,0.31379816887151113,0.0398715735337897,0.3084087863775665,0.00713624058863115,0.29560683004103183,0.004625158133874287,0.28900726366114476,0.010871039971292152,0.30943285565875195,0.019168931613057587,0.30261525640914083,-0.010559902342094212,0.32491537113720625,-0.017699758039656018,0.3609918455083273
